CustomerID,Age,Gender,State,Operator,SIMTenureMonths,RechargeAmount,RechargeFrequencyDays,DataUsageGB,CallMinutes,SMSUsage,PlanType,NetworkComplaints,DroppedCalls,LateRechargeDays,CustomerSupportCalls,SatisfactionScore,PortRequest,Churn
CUST07641,46,Male,Karnataka,Jio,89,99,28,31.05,836,127,Prepaid,0,8,0,2,4,No,No
CUST07642,52,Male,Tamil Nadu,Jio,34,299,28,16.31,255,16,Prepaid,4,15,7,3,2,No,No
CUST07643,40,Male,Karnataka,Vi,24,199,28,3.77,285,32,Prepaid,0,2,3,1,5,No,No
CUST07644,18,Male,Maharashtra,Jio,7,999,30,11.9,375,32,Postpaid,1,11,2,3,3,No,No
CUST07645,41,Male,Kerala,Jio,33,599,45,9.97,725,36,Prepaid,0,9,8,1,5,Yes,Yes
CUST07646,18,Female,Madhya Pradesh,Jio,41,149,28,7.55,572,22,Prepaid,10,32,0,6,1,No,No
CUST07647,29,Male,Maharashtra,Airtel,110,239,28,56.12,343,58,Prepaid,0,0,14,0,5,No,No
CUST07648,34,Male,Uttar Pradesh,Jio,104,399,30,25.14,375,23,Postpaid,1,5,3,3,5,No,No
CUST07649,24,Male,Karnataka,Airtel,31,799,35,39.79,1347,27,Prepaid,1,8,0,2,3,No,No
CUST07650,46,Female,Punjab,Vi,109,149,28,12.49,395,42,Prepaid,1,9,1,3,4,No,Yes
CUST07651,32,Male,Karnataka,Airtel,16,599,21,7.16,175,90,Prepaid,3,7,19,3,3,No,No
CUST07652,40,Male,Gujarat,Jio,1,499,21,11.79,423,50,Prepaid,2,1,15,2,3,No,Yes
CUST07653,35,Male,Rajasthan,Airtel,13,399,28,26.35,518,37,Prepaid,1,5,2,2,5,No,No
CUST07654,37,Female,Madhya Pradesh,Vi,42,149,28,19.69,177,17,Prepaid,4,14,1,2,4,No,No
CUST07655,24,Female,Gujarat,Jio,24,199,45,11.73,723,125,Prepaid,3,15,6,2,3,No,No
CUST07656,21,Female,Uttar Pradesh,Jio,84,499,30,43.04,703,106,Postpaid,2,4,0,2,5,No,No
CUST07657,33,Female,Maharashtra,Jio,13,299,28,40.31,297,92,Prepaid,1,5,2,1,5,No,No
CUST07658,23,Female,Telangana,Jio,10,499,45,22.72,205,20,Postpaid,1,11,9,1,4,Yes,Yes
CUST07659,52,Male,Maharashtra,BSNL,31,399,28,22.45,826,62,Prepaid,0,6,0,0,5,Yes,Yes
CUST07660,18,Female,Telangana,Airtel,24,399,14,21.26,405,22,Prepaid,0,6,0,0,5,No,No
CUST07661,63,Male,Tamil Nadu,Jio,52,999,30,29.37,689,80,Postpaid,2,9,2,2,4,No,No
CUST07662,39,Female,Tamil Nadu,Vi,5,699,28,15.06,303,22,Postpaid,0,6,11,2,5,Yes,No
CUST07663,36,Female,Punjab,Jio,112,299,60,30.87,608,23,Prepaid,3,12,4,3,4,No,Yes
CUST07664,29,Male,Punjab,Jio,105,499,28,21.29,322,31,Prepaid,0,3,2,1,5,No,No
CUST07665,43,Male,Uttar Pradesh,Jio,33,999,30,13.92,865,40,Postpaid,2,15,6,1,3,No,No
CUST07666,33,Male,Maharashtra,Airtel,10,299,21,31.26,1349,29,Prepaid,2,9,4,1,4,No,No
CUST07667,39,Female,Tamil Nadu,Jio,11,399,28,10.07,420,40,Prepaid,0,3,3,0,5,Yes,No
CUST07668,45,Female,Tamil Nadu,Jio,103,239,28,24.8,758,16,Prepaid,0,0,0,1,5,No,No
CUST07669,43,Female,Tamil Nadu,Jio,25,239,45,49.3,1217,13,Prepaid,0,11,0,0,5,No,No
CUST07670,50,Male,Rajasthan,Jio,41,99,35,16.94,869,21,Prepaid,0,0,0,1,5,No,No
CUST07671,41,Female,Maharashtra,Vi,47,299,28,49.02,1011,69,Prepaid,3,4,7,3,2,No,No
CUST07672,24,Male,Uttar Pradesh,Vi,6,299,35,27.25,760,43,Prepaid,1,10,16,3,5,Yes,Yes
CUST07673,18,Female,Uttar Pradesh,Vi,35,1199,30,15.82,372,137,Postpaid,0,8,17,0,5,No,No
CUST07674,38,Male,Maharashtra,Airtel,83,149,28,9.02,409,68,Prepaid,0,9,10,1,4,No,Yes
CUST07675,38,Male,Rajasthan,BSNL,6,239,28,10.21,586,36,Prepaid,3,10,1,2,4,No,No
CUST07676,58,Male,Rajasthan,Jio,3,199,35,24.06,395,79,Prepaid,2,9,11,1,5,Yes,Yes
CUST07677,34,Female,Uttar Pradesh,Jio,10,699,28,70.96,400,78,Postpaid,2,17,0,1,4,No,No
CUST07678,39,Female,Maharashtra,Airtel,33,199,28,8.59,744,78,Prepaid,4,27,5,2,5,No,No
CUST07679,44,Male,Uttar Pradesh,Jio,108,239,28,30.14,645,47,Prepaid,0,7,4,1,5,No,No
CUST07680,41,Male,Karnataka,Airtel,5,1199,30,33.73,1691,14,Postpaid,2,2,19,1,4,No,Yes
CUST07681,45,Female,Tamil Nadu,Jio,36,799,30,24.77,617,51,Postpaid,3,15,8,4,1,No,Yes
CUST07682,25,Male,West Bengal,Jio,13,149,28,17.36,179,40,Prepaid,5,13,15,3,4,Yes,No
CUST07683,23,Female,Uttar Pradesh,Airtel,31,699,35,33.64,683,20,Postpaid,9,46,14,7,1,Yes,Yes
CUST07684,32,Male,Maharashtra,BSNL,90,149,28,40.82,884,33,Prepaid,6,29,12,3,2,Yes,Yes
CUST07685,18,Male,Rajasthan,Airtel,10,199,28,48.44,575,5,Prepaid,7,32,3,4,1,Yes,Yes
CUST07686,35,Female,Punjab,Jio,39,149,28,44.74,183,78,Prepaid,0,0,3,0,5,No,No
CUST07687,27,Female,Gujarat,Vi,44,799,35,22.68,20,54,Prepaid,3,12,7,3,4,No,No
CUST07688,39,Male,Madhya Pradesh,Jio,42,499,14,23.44,904,20,Prepaid,0,0,3,0,5,No,No
CUST07689,32,Male,Uttar Pradesh,Jio,97,299,28,28.79,293,37,Prepaid,0,2,10,1,4,No,No
CUST07690,23,Female,West Bengal,Jio,19,199,28,13.75,148,16,Prepaid,0,0,0,1,5,No,No
CUST07691,51,Male,Karnataka,Vi,75,999,35,36.77,154,57,Postpaid,0,0,7,2,5,No,No
CUST07692,36,Female,Karnataka,Vi,118,699,45,38.88,815,1,Postpaid,4,20,2,3,3,No,No
CUST07693,45,Male,Telangana,Airtel,15,149,28,14.03,232,19,Prepaid,2,5,3,1,4,No,No
CUST07694,37,Female,Delhi,Jio,2,699,28,9.78,450,13,Postpaid,1,12,9,3,3,No,No
CUST07695,41,Female,Maharashtra,Jio,7,699,30,33.56,219,143,Postpaid,2,8,0,1,3,No,No
CUST07696,19,Female,Rajasthan,Jio,103,299,28,28.18,718,48,Prepaid,2,2,10,1,5,Yes,Yes
CUST07697,50,Male,Maharashtra,BSNL,55,399,30,64.16,648,53,Postpaid,4,24,0,2,2,No,Yes
CUST07698,46,Female,West Bengal,Airtel,60,799,35,13.93,1066,94,Postpaid,0,17,1,0,5,No,No
CUST07699,35,Male,Uttar Pradesh,Jio,111,199,14,20.55,680,26,Prepaid,1,11,1,1,3,No,No
CUST07700,38,Male,Telangana,Airtel,9,2999,60,16.66,376,110,Postpaid,0,5,2,0,5,No,Yes
CUST07701,47,Other,West Bengal,Airtel,109,499,28,24.15,588,121,Prepaid,2,11,3,1,3,No,No
CUST07702,31,Female,Maharashtra,Others,20,199,45,35.06,389,98,Prepaid,1,3,1,1,4,No,No
CUST07703,18,Female,Delhi,Vi,1,799,30,22.75,271,104,Postpaid,0,0,6,2,5,No,No
CUST07704,31,Male,West Bengal,Jio,38,1999,30,11.09,413,16,Postpaid,2,17,1,1,5,No,No
CUST07705,37,Male,Delhi,Vi,28,499,35,46.69,577,29,Prepaid,3,14,2,3,3,No,Yes
CUST07706,35,Male,Punjab,Airtel,15,499,28,29.13,623,56,Prepaid,0,0,6,0,4,No,No
CUST07707,51,Male,West Bengal,Jio,16,149,28,18.68,610,27,Prepaid,3,16,5,5,2,No,Yes
CUST07708,23,Female,Maharashtra,Vi,25,599,21,49.4,237,12,Prepaid,1,15,2,1,3,No,No
CUST07709,25,Male,Telangana,Airtel,47,299,21,20.91,546,109,Prepaid,2,2,7,1,4,No,No
CUST07710,22,Female,Maharashtra,Jio,40,399,35,13.13,253,47,Prepaid,0,9,16,1,5,No,No
CUST07711,40,Male,Gujarat,Airtel,12,2999,28,33.53,930,114,Postpaid,3,18,19,4,3,No,Yes
CUST07712,18,Male,West Bengal,Airtel,6,239,28,10.5,424,34,Prepaid,2,15,26,1,3,No,No
CUST07713,44,Male,Telangana,Jio,96,149,14,63.78,232,18,Prepaid,3,8,8,2,3,No,No
CUST07714,24,Male,Rajasthan,Jio,22,199,28,26.71,402,112,Prepaid,3,16,1,3,3,No,No
CUST07715,26,Male,Karnataka,Airtel,77,299,21,14.96,286,74,Prepaid,2,12,2,1,5,No,No
CUST07716,56,Female,Delhi,Jio,57,239,28,15.02,108,134,Prepaid,0,9,5,0,5,No,No
CUST07717,50,Male,Karnataka,Vi,28,149,28,21.26,799,90,Prepaid,4,21,12,2,3,No,No
CUST07718,36,Female,Karnataka,Jio,79,399,28,28.7,219,78,Prepaid,0,0,0,1,5,No,No
CUST07719,19,Male,Gujarat,Jio,20,299,35,21.89,400,15,Prepaid,0,0,0,0,3,No,No
CUST07720,59,Other,Rajasthan,Jio,86,99,28,18.43,488,138,Prepaid,4,20,0,3,3,No,No
CUST07721,33,Male,Telangana,Airtel,9,399,35,27.35,306,46,Prepaid,1,8,1,1,4,No,No
CUST07722,38,Female,Karnataka,Airtel,18,499,35,17.46,411,55,Prepaid,2,4,7,2,4,No,No
CUST07723,46,Male,Gujarat,Airtel,8,399,45,42.77,685,93,Prepaid,0,0,7,0,5,No,No
CUST07724,18,Female,Madhya Pradesh,Jio,66,799,28,13.42,144,118,Postpaid,3,13,0,3,4,No,No
CUST07725,27,Female,West Bengal,Vi,21,239,35,10.5,526,3,Prepaid,0,4,17,2,4,No,Yes
CUST07726,34,Male,Kerala,Jio,87,699,35,14.18,514,69,Postpaid,4,16,2,2,3,No,No
CUST07727,37,Male,Gujarat,Jio,42,399,21,12.44,498,84,Prepaid,3,11,7,2,5,No,No
CUST07728,19,Male,Gujarat,Jio,15,499,28,18.64,721,56,Prepaid,1,6,10,1,5,No,No
CUST07729,39,Female,Rajasthan,Jio,31,239,28,49.57,887,54,Prepaid,1,9,9,2,4,No,No
CUST07730,35,Male,Uttar Pradesh,Jio,5,699,30,18.86,289,67,Postpaid,6,29,2,3,1,Yes,Yes
CUST07731,55,Male,Tamil Nadu,Jio,24,399,35,8.58,1537,92,Prepaid,2,4,2,1,5,No,No
CUST07732,47,Male,Rajasthan,Jio,8,399,28,19.19,417,38,Prepaid,1,6,0,2,4,No,Yes
CUST07733,32,Male,Gujarat,Vi,71,499,45,22.91,424,56,Prepaid,0,5,5,1,5,No,No
CUST07734,33,Female,Tamil Nadu,Jio,45,399,28,11.46,407,87,Prepaid,0,5,3,0,5,No,No
CUST07735,47,Male,Uttar Pradesh,Vi,9,499,45,7.68,321,9,Postpaid,0,0,11,1,5,No,No
CUST07736,38,Female,Delhi,Airtel,20,1199,28,20.73,674,61,Postpaid,0,8,16,1,5,No,No
CUST07737,19,Female,Uttar Pradesh,Jio,58,399,28,36.96,411,12,Prepaid,0,14,7,2,4,No,No
CUST07738,60,Male,Tamil Nadu,Airtel,32,199,45,23.56,777,49,Prepaid,3,9,10,2,3,No,No
CUST07739,23,Female,Karnataka,Airtel,78,149,28,4.5,1065,154,Prepaid,1,8,7,3,4,No,No
CUST07740,65,Male,Karnataka,Jio,20,699,30,46.46,681,10,Postpaid,0,0,0,0,5,No,No
CUST07741,40,Female,Delhi,BSNL,2,299,35,26.2,208,38,Prepaid,0,4,12,2,4,No,No
CUST07742,27,Male,Maharashtra,Airtel,52,799,35,35.55,1657,43,Postpaid,4,20,0,3,3,No,No
CUST07743,18,Female,Uttar Pradesh,BSNL,59,149,28,19.49,674,23,Prepaid,1,8,0,2,5,No,No
CUST07744,44,Male,Madhya Pradesh,Vi,63,239,45,26.2,245,62,Prepaid,6,23,3,4,1,No,Yes
CUST07745,18,Male,Delhi,Jio,113,399,35,29.21,89,89,Prepaid,2,10,2,1,3,No,Yes
CUST07746,39,Female,Maharashtra,Jio,11,399,28,19.15,350,17,Postpaid,3,16,3,3,4,No,Yes
CUST07747,58,Male,Punjab,Jio,11,149,28,15.9,261,48,Prepaid,9,11,12,5,1,Yes,Yes
CUST07748,21,Female,Karnataka,Vi,116,799,28,27.76,995,57,Postpaid,4,16,1,2,3,Yes,No
CUST07749,44,Male,Maharashtra,Vi,26,199,28,29.41,450,49,Prepaid,1,0,1,1,5,No,No
CUST07750,25,Female,Delhi,Airtel,36,399,28,19.02,942,8,Prepaid,8,26,8,5,1,No,Yes
CUST07751,49,Male,West Bengal,Jio,10,199,28,36.61,966,121,Prepaid,4,17,1,3,3,No,No
CUST07752,36,Female,Karnataka,Jio,96,149,28,11.28,313,26,Prepaid,6,17,0,3,3,No,Yes
CUST07753,35,Male,Rajasthan,Vi,85,239,28,26.17,43,92,Prepaid,0,12,8,0,4,No,No
CUST07754,49,Male,Delhi,BSNL,38,149,35,29.29,680,92,Prepaid,1,5,4,1,4,No,No
CUST07755,43,Male,Maharashtra,Jio,119,399,28,35.43,103,28,Prepaid,1,0,21,1,4,Yes,Yes
CUST07756,25,Female,Karnataka,Jio,10,499,35,10.17,963,64,Prepaid,4,23,22,2,2,Yes,Yes
CUST07757,56,Male,Uttar Pradesh,Jio,87,299,28,33.95,474,14,Prepaid,3,11,0,3,3,No,No
CUST07758,18,Female,Uttar Pradesh,Jio,9,299,14,18.25,526,89,Prepaid,2,13,0,1,4,No,No
CUST07759,38,Female,Maharashtra,Vi,84,149,45,32.24,155,33,Prepaid,4,19,1,3,1,No,No
CUST07760,25,Male,Gujarat,Airtel,119,199,35,20.32,1617,87,Prepaid,2,5,4,2,4,No,No
CUST07761,18,Female,Uttar Pradesh,Airtel,10,149,28,41.5,966,57,Prepaid,1,7,8,1,4,No,Yes
CUST07762,21,Male,Madhya Pradesh,Airtel,7,199,28,34.01,435,47,Prepaid,1,4,5,2,4,No,No
CUST07763,34,Male,Karnataka,Jio,62,799,35,27.18,231,8,Postpaid,10,50,0,6,1,Yes,No
CUST07764,39,Female,Rajasthan,Jio,45,399,28,42.49,179,28,Prepaid,2,12,7,2,4,No,No
CUST07765,48,Female,Gujarat,Vi,8,399,28,20.55,842,99,Prepaid,2,8,2,1,3,No,No
CUST07766,53,Female,Karnataka,Vi,15,239,28,28.13,748,21,Prepaid,0,2,0,1,4,No,No
CUST07767,38,Male,Maharashtra,Jio,14,1199,30,6.0,864,46,Postpaid,1,4,6,2,5,No,No
CUST07768,30,Male,West Bengal,Jio,63,399,28,36.79,325,60,Prepaid,3,16,0,2,3,No,No
CUST07769,47,Male,Delhi,Jio,50,999,35,41.28,295,108,Postpaid,2,8,1,3,5,No,No
CUST07770,28,Female,Madhya Pradesh,Jio,16,299,28,37.6,747,104,Prepaid,5,27,18,3,3,No,Yes
CUST07771,18,Male,Uttar Pradesh,Airtel,96,199,28,16.73,627,89,Prepaid,0,6,0,2,4,No,No
CUST07772,46,Female,Madhya Pradesh,Airtel,113,149,28,31.23,760,102,Prepaid,1,6,0,3,5,No,No
CUST07773,51,Male,Karnataka,Airtel,11,199,45,27.53,365,41,Prepaid,1,1,2,2,5,No,No
CUST07774,25,Male,Gujarat,Vi,28,399,35,39.84,526,6,Prepaid,3,6,1,2,4,No,No
CUST07775,59,Male,Punjab,Airtel,96,199,90,27.02,693,97,Prepaid,5,28,6,3,2,No,Yes
CUST07776,42,Male,Uttar Pradesh,Airtel,14,999,30,33.29,400,61,Postpaid,1,7,3,2,4,No,No
CUST07777,40,Male,Madhya Pradesh,Jio,16,299,21,7.99,529,85,Prepaid,1,13,20,2,3,No,No
CUST07778,29,Female,Maharashtra,Vi,47,239,35,22.37,232,64,Prepaid,0,3,5,0,5,No,No
CUST07779,47,Female,Delhi,Airtel,8,699,45,25.32,262,36,Postpaid,0,8,7,0,5,Yes,No
CUST07780,18,Male,West Bengal,Jio,46,499,30,35.68,630,46,Postpaid,4,24,0,2,2,No,No
CUST07781,31,Male,Maharashtra,Airtel,45,239,28,35.63,186,123,Prepaid,5,32,1,3,2,No,Yes
CUST07782,26,Male,Rajasthan,Airtel,11,299,35,30.14,891,78,Prepaid,6,16,0,4,1,No,Yes
CUST07783,19,Female,Delhi,Vi,16,799,28,17.52,206,22,Prepaid,1,1,0,1,5,No,No
CUST07784,45,Male,Maharashtra,BSNL,52,299,28,33.1,395,120,Prepaid,2,4,0,1,5,Yes,No
CUST07785,39,Female,Gujarat,Airtel,2,239,60,25.97,206,14,Prepaid,1,9,0,1,3,No,No
CUST07786,45,Male,Karnataka,Vi,13,299,28,3.04,300,52,Prepaid,1,7,2,2,4,No,No
CUST07787,32,Male,Maharashtra,Jio,3,149,28,41.6,824,58,Prepaid,2,13,1,2,3,No,No
CUST07788,47,Female,Uttar Pradesh,Airtel,18,199,28,29.11,1116,70,Prepaid,1,6,0,3,4,No,No
CUST07789,36,Male,Gujarat,Vi,99,239,45,6.79,1036,70,Prepaid,4,20,3,2,3,No,Yes
CUST07790,29,Female,Karnataka,Airtel,33,149,28,18.21,728,48,Prepaid,3,5,4,3,4,No,No
CUST07791,27,Male,Telangana,Airtel,19,149,28,28.7,576,32,Prepaid,2,6,7,1,4,No,No
CUST07792,18,Male,Tamil Nadu,BSNL,28,499,28,15.78,337,122,Prepaid,2,10,7,2,4,No,No
CUST07793,49,Male,Delhi,Jio,11,199,21,55.02,615,23,Prepaid,2,8,2,1,5,Yes,Yes
CUST07794,48,Female,Uttar Pradesh,Jio,8,699,30,39.97,188,4,Postpaid,0,0,1,0,5,No,No
CUST07795,70,Female,Telangana,Vi,67,1999,28,8.84,511,145,Postpaid,3,11,6,2,2,No,No
CUST07796,31,Male,Maharashtra,Vi,120,699,30,11.71,1579,139,Postpaid,5,22,14,4,2,No,Yes
CUST07797,27,Female,Tamil Nadu,Vi,19,399,28,25.95,710,24,Prepaid,2,6,6,1,4,No,No
CUST07798,18,Male,Uttar Pradesh,Airtel,14,599,28,24.59,448,16,Prepaid,6,21,22,4,1,Yes,Yes
CUST07799,47,Male,Karnataka,Vi,19,299,28,21.05,1007,44,Prepaid,0,0,1,2,4,No,No
CUST07800,44,Male,West Bengal,Vi,8,239,28,28.17,456,124,Prepaid,0,6,5,0,5,No,No
CUST07801,54,Male,Punjab,Jio,23,299,28,10.13,908,17,Prepaid,2,12,8,1,4,No,No
CUST07802,24,Male,Kerala,Vi,46,149,35,34.83,499,33,Prepaid,3,17,1,2,4,No,No
CUST07803,44,Other,Karnataka,Jio,49,399,30,5.93,322,34,Postpaid,0,1,0,0,4,No,No
CUST07804,29,Male,Gujarat,Jio,85,239,60,6.98,898,38,Prepaid,0,14,10,0,5,No,No
CUST07805,51,Male,Kerala,Airtel,10,599,28,41.54,532,38,Prepaid,2,4,4,1,3,No,Yes
CUST07806,41,Male,Tamil Nadu,Jio,102,299,28,15.07,380,30,Prepaid,6,23,5,4,3,No,Yes
CUST07807,18,Female,Gujarat,Jio,97,239,60,21.1,423,58,Prepaid,0,0,2,2,5,No,Yes
CUST07808,33,Female,Uttar Pradesh,Jio,43,199,21,75.85,344,143,Prepaid,0,1,4,0,4,No,No
CUST07809,18,Male,Karnataka,Jio,111,149,45,8.74,794,54,Prepaid,4,12,2,3,3,No,No
CUST07810,21,Male,Karnataka,Jio,95,2499,30,18.87,65,29,Postpaid,6,29,0,4,2,No,Yes
CUST07811,22,Male,Telangana,Airtel,37,399,30,67.8,365,18,Postpaid,4,20,20,5,2,No,No
CUST07812,27,Male,Gujarat,Vi,11,299,45,34.87,256,17,Prepaid,2,12,2,2,4,No,Yes
CUST07813,32,Male,Maharashtra,Vi,26,699,28,8.42,76,53,Postpaid,4,9,2,3,2,No,No
CUST07814,37,Male,Karnataka,Vi,30,399,90,18.09,1136,69,Prepaid,4,27,0,5,2,Yes,Yes
CUST07815,36,Male,Rajasthan,Airtel,119,99,28,37.21,1266,90,Prepaid,4,7,3,2,3,No,No
CUST07816,35,Male,Maharashtra,Vi,38,149,28,19.19,435,230,Prepaid,7,28,3,6,1,No,Yes
CUST07817,39,Male,Tamil Nadu,Jio,85,399,28,10.87,983,4,Prepaid,8,17,6,5,1,Yes,Yes
CUST07818,20,Female,Uttar Pradesh,Jio,8,299,28,49.79,2129,36,Prepaid,0,5,0,1,3,No,No
CUST07819,36,Female,Madhya Pradesh,Airtel,11,199,28,60.17,1028,60,Prepaid,2,21,1,2,3,No,Yes
CUST07820,52,Male,Gujarat,Airtel,102,399,28,34.1,440,138,Prepaid,1,7,0,2,4,No,No
CUST07821,33,Male,Madhya Pradesh,Vi,30,99,28,38.72,218,18,Prepaid,2,6,3,1,3,No,No
CUST07822,41,Male,Gujarat,Airtel,6,199,28,58.22,273,35,Prepaid,4,12,0,2,2,No,No
CUST07823,40,Male,Uttar Pradesh,Jio,65,399,14,33.93,191,35,Prepaid,1,10,5,2,4,No,No
CUST07824,45,Female,Delhi,Vi,28,239,35,8.03,1048,59,Prepaid,1,15,1,2,3,No,Yes
CUST07825,38,Male,Maharashtra,Airtel,39,499,28,16.31,352,20,Prepaid,3,12,0,2,4,No,Yes
CUST07826,45,Female,Uttar Pradesh,Vi,34,199,21,11.71,822,110,Prepaid,1,12,1,2,4,No,No
CUST07827,41,Female,Gujarat,Vi,115,499,45,59.91,831,46,Prepaid,7,32,2,5,2,No,Yes
CUST07828,43,Male,Gujarat,Jio,25,299,28,14.27,1120,19,Prepaid,1,7,10,1,5,Yes,Yes
CUST07829,40,Male,Delhi,Jio,48,149,28,14.59,254,73,Prepaid,2,3,3,2,5,No,No
CUST07830,23,Male,Uttar Pradesh,Jio,13,99,28,15.85,520,41,Prepaid,1,9,2,1,4,No,No
CUST07831,21,Male,Gujarat,Jio,64,999,28,23.32,612,23,Postpaid,0,9,6,0,5,No,No
CUST07832,31,Male,Gujarat,Jio,3,299,21,28.64,1611,18,Prepaid,3,15,6,3,2,No,No
CUST07833,54,Male,Maharashtra,Airtel,12,199,35,10.64,195,39,Prepaid,3,9,4,2,3,Yes,No
CUST07834,33,Female,Tamil Nadu,BSNL,79,199,28,9.06,1355,47,Prepaid,1,5,4,1,4,No,No
CUST07835,39,Male,Delhi,Vi,115,1499,30,38.52,494,95,Postpaid,0,7,4,0,4,No,No
CUST07836,18,Male,Gujarat,Vi,9,239,60,35.96,359,37,Prepaid,0,2,4,0,5,No,Yes
CUST07837,37,Female,Maharashtra,Jio,25,239,28,19.9,175,26,Prepaid,2,11,0,1,4,No,No
CUST07838,36,Female,Delhi,Jio,10,1499,30,26.16,217,64,Postpaid,0,20,1,1,5,No,No
CUST07839,18,Male,West Bengal,Vi,9,199,35,21.83,492,39,Prepaid,0,7,3,1,4,No,No
CUST07840,38,Female,Uttar Pradesh,Jio,44,149,28,25.7,463,24,Prepaid,5,17,13,3,3,No,Yes
CUST07841,18,Male,Telangana,Vi,41,239,45,16.97,1273,66,Prepaid,6,29,0,4,1,No,Yes
CUST07842,26,Male,Maharashtra,BSNL,11,399,30,8.1,78,96,Postpaid,1,8,12,1,4,No,No
CUST07843,47,Male,Punjab,Jio,44,1199,35,24.09,440,8,Postpaid,4,16,3,2,2,No,Yes
CUST07844,37,Male,Karnataka,Vi,16,799,21,16.63,488,31,Prepaid,3,0,6,2,3,No,No
CUST07845,30,Female,Punjab,Jio,3,799,35,15.69,755,23,Prepaid,3,22,4,2,3,No,No
CUST07846,29,Female,Karnataka,Vi,20,239,90,6.41,467,4,Prepaid,1,5,3,1,4,No,No
CUST07847,30,Female,Tamil Nadu,Jio,1,399,35,7.62,530,19,Prepaid,3,9,0,4,3,No,No
CUST07848,37,Male,Delhi,Jio,76,199,28,27.58,400,33,Prepaid,0,5,1,0,5,No,No
CUST07849,21,Male,Delhi,Vi,11,199,28,50.96,265,29,Prepaid,3,16,5,3,3,Yes,No
CUST07850,48,Male,Madhya Pradesh,Vi,30,299,90,24.93,982,21,Prepaid,2,11,4,2,3,No,No
CUST07851,21,Male,West Bengal,Airtel,37,499,28,54.06,904,196,Postpaid,5,25,3,3,1,Yes,Yes
CUST07852,18,Female,Punjab,Airtel,97,299,35,17.72,808,23,Prepaid,1,8,0,2,3,No,No
CUST07853,47,Female,Uttar Pradesh,Airtel,58,239,28,20.26,661,19,Prepaid,5,25,3,4,2,No,Yes
CUST07854,30,Male,Tamil Nadu,Vi,68,799,30,23.2,471,88,Postpaid,2,14,0,2,2,Yes,Yes
CUST07855,36,Male,Maharashtra,Others,39,599,28,18.94,699,45,Prepaid,6,27,0,3,2,Yes,Yes
CUST07856,43,Male,Punjab,BSNL,50,699,30,47.84,268,28,Postpaid,0,0,0,0,4,No,No
CUST07857,26,Male,Rajasthan,Vi,4,149,21,18.5,499,19,Prepaid,0,3,6,0,4,No,No
CUST07858,37,Male,Uttar Pradesh,Vi,5,299,28,11.8,60,61,Prepaid,4,15,10,2,3,No,No
CUST07859,43,Male,Delhi,Airtel,3,699,35,37.79,843,57,Postpaid,4,21,17,2,3,No,Yes
CUST07860,55,Male,Rajasthan,Jio,110,299,35,30.41,342,91,Prepaid,0,0,0,0,5,No,No
CUST07861,29,Male,Kerala,Jio,52,199,28,40.67,785,30,Prepaid,9,33,0,5,1,Yes,Yes
CUST07862,29,Male,Gujarat,Vi,15,399,28,12.33,366,108,Prepaid,3,12,6,2,3,No,No
CUST07863,42,Male,Karnataka,Vi,44,239,21,33.82,538,29,Prepaid,1,12,12,2,5,No,No
CUST07864,38,Female,Gujarat,Airtel,66,399,14,29.76,389,52,Prepaid,2,8,2,1,5,No,No
CUST07865,33,Male,West Bengal,Airtel,14,199,21,30.54,514,81,Prepaid,0,0,2,0,4,No,No
CUST07866,54,Other,Maharashtra,Jio,3,999,28,63.79,752,24,Postpaid,2,11,11,4,3,No,No
CUST07867,18,Male,Maharashtra,Jio,41,999,28,22.74,919,26,Postpaid,0,10,1,1,4,No,Yes
CUST07868,18,Male,Karnataka,Airtel,58,699,28,24.07,678,12,Postpaid,5,12,17,3,2,Yes,Yes
CUST07869,18,Male,Tamil Nadu,Airtel,47,499,28,4.65,675,11,Prepaid,0,7,11,0,5,No,No
CUST07870,49,Male,Delhi,BSNL,14,299,45,17.61,230,9,Prepaid,2,7,5,2,3,No,No
CUST07871,41,Female,Maharashtra,Jio,98,699,30,11.8,785,50,Postpaid,3,22,3,2,3,No,No
CUST07872,19,Male,Kerala,Airtel,8,199,28,12.52,638,11,Prepaid,1,15,2,1,5,No,No
CUST07873,34,Female,Kerala,Jio,17,399,28,23.32,973,41,Prepaid,1,7,0,2,4,No,No
CUST07874,35,Female,Karnataka,Others,40,199,28,8.71,218,31,Prepaid,5,4,5,4,2,Yes,Yes
CUST07875,18,Male,West Bengal,Vi,4,239,28,13.53,188,83,Prepaid,1,5,6,1,4,No,No
CUST07876,37,Male,Rajasthan,Airtel,3,299,60,18.61,1030,65,Prepaid,7,21,5,5,2,Yes,Yes
CUST07877,21,Female,Gujarat,Others,5,149,28,50.12,953,38,Prepaid,1,9,2,1,5,No,No
CUST07878,43,Male,Karnataka,Airtel,96,399,14,8.47,580,11,Prepaid,1,12,18,1,5,No,Yes
CUST07879,21,Female,Tamil Nadu,Jio,15,599,35,14.81,542,35,Prepaid,1,8,0,2,3,No,No
CUST07880,38,Male,Delhi,Airtel,48,799,35,14.21,860,41,Postpaid,2,13,18,1,4,No,Yes
CUST07881,51,Male,Karnataka,Jio,105,499,45,28.81,827,85,Prepaid,0,1,2,0,5,No,No
CUST07882,47,Male,Madhya Pradesh,Airtel,66,299,35,19.82,530,44,Prepaid,2,7,15,1,3,No,Yes
